                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      717                  1.7500000000000000E+000                  2.9999999999999999E-002                  5.6473990689292476E+006                  2.5241369923729522E+005                  5.5273848862045888E+003                  3.5818289271867849E+000                  2.0637931529134463E+000                 -3.0235139747392989E+000                  6.6999794338245855E-001                  3.3980866991034680E-005                  2.9996807493359184E-001                  5.1703201401418529E-003                  1.5155198284429227E-003                  1.4070791468677861E-002                  3.1275366358125382E-003                  1.7500000000000000E+000                  0.0000000000000000E+000                  1.1724996466058164E+000                  5.6223882603647659E-005                  5.2494412947798075E-001                  9.0480686204963395E-003                  2.6521499300822438E-003                  2.4623885068552124E-002                  5.4731891126719523E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2430413661977458E+004                  9.7563191552145667E+006                  4.8857721448312521E+009                  1.1521785288382384E-002                  1.1521785288382385E-002                  0.0000000000000000E+000                  4.6155154827567067E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.7821836085764162E+014                               "r23.05.1"                               "gfortran"                                 "13.1.0"                  "aarch64-macos-23.10.1"                                 "CRMATH"                               "20231217"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.7500000000000000E+000                  3.1466616725268071E-001                  3.7426435259136919E+000                 -7.0112320985360901E+000                  4.5213797823242965E+000                  6.7000000000000015E-001                  3.0000000000000004E-001                  2.9999999999999805E-002                  1.3098092445046917E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.7499999999982501E+000                  3.1466575030014354E-001                  3.7429224189365042E+000                 -7.0092911603792745E+000                  4.5235999167668908E+000                  6.7000000000000015E-001                  3.0000000000000004E-001                  2.9999999999999805E-002                  1.3156778627521743E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.7499999999960625E+000                  3.1466523143189429E-001                  3.7432332790199814E+000                 -7.0071487779937893E+000                  4.5260535060942253E+000                  6.7000000000000015E-001                  3.0000000000000004E-001                  2.9999999999999805E-002                  1.3221861063743090E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.7499999999938751E+000                  3.1466471511507976E-001                  3.7437009403345662E+000                 -7.0039623723591973E+000                  4.5297081107016322E+000                  6.7000000000000015E-001                  3.0000000000000004E-001                  2.9999999999999805E-002                  1.3319255465642197E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.7499999999895000E+000                  3.1466369002467448E-001                  3.7446419425065902E+000                 -6.9976862248660749E+000                  4.5369264007426189E+000                  6.7000000000000015E-001                  3.0000000000000004E-001                  2.9999999999999805E-002                  1.3513193185992289E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.7499999999807498E+000                  3.1466166923745237E-001                  3.7468637055919753E+000                 -6.9835204034638680E+000                  4.5533169683239869E+000                  6.7000000000000015E-001                  3.0000000000000004E-001                  2.9999999999999805E-002                  1.3961372715950522E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.7499999999588751E+000                  3.1465677927933000E-001                  3.7501429086074118E+000                 -6.9644123552826009E+000                  4.5757094212958913E+000                  6.7000000000000015E-001                  3.0000000000000004E-001                  2.9999999999999805E-002                  1.4589556863837820E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.7499999999370002E+000                  3.1465209965008817E-001                  3.7535293349308385E+000                 -6.9465098634260753E+000                  4.5970045944256412E+000                  6.7000000000000015E-001                  2.9999999999999999E-001                  2.9999999999999805E-002                  1.5203734231372852E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.7499999999151250E+000                  3.1464760886047144E-001                  3.7570316951542524E+000                 -6.9297191643331466E+000                  4.6173050275887961E+000                  6.7000000000000015E-001                  3.0000000000000004E-001                  2.9999999999999805E-002                  1.5803249587401946E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
